t,px,py,pz,vx,vy,vz,bax,bay,baz,wx,wy,wz,sigma_px,sigma_py,sigma_pz,sigma_vx,sigma_vy,sigma_vz,sigma_bax,sigma_bay,sigma_baz,sigma_wx,sigma_wy,sigma_wz,gps_used,gps_rejected,innovation_pos_norm,innovation_vel_norm
9.98,120.243182806352,-97.5118604418688,-374.050511855388,12.0288689249956,-11.6706681417519,-54.1104491397531,0,0,0,0,0,0,57.0595774937041,57.0595774937041,57.0595774937041,7.17263554072002,7.17263554072002,7.17263554072002,0.508920425999988,0.508920425999988,0.508920425999988,3.06594194335117,3.06594194335117,3.06594194335117,0,0,NaN,NaN
10,120.483542416721,-97.7447535275478,-375.132995136927,12.0070921119583,-11.6186404261428,-54.1378790142194,0,0,0,0,0,0,57.1932199215958,57.1932199215958,57.1932199215958,7.17989558419898,7.17989558419898,7.17989558419898,0.508938110186306,0.508938110186306,0.508938110186306,3.06607240619004,3.06607240619004,3.06607240619004,0,0,NaN,NaN
10.02,120.723928771726,-97.9765638840865,-376.215983714819,12.0315433885532,-11.5623952277316,-54.1609787749814,0,0,0,0,0,0,57.3269987557474,57.3269987557474,57.3269987557474,7.18716270910851,7.18716270910851,7.18716270910851,0.50895579375817,0.50895579375817,0.50895579375817,3.06620286347788,3.06620286347788,3.06620286347788,0,0,NaN,NaN
10.04,120.964773328619,-98.2070219098349,-377.299190692937,12.0529123006755,-11.48340734711,-54.1597190367944,0,0,0,0,0,0,57.4609141249336,57.4609141249336,57.4609141249336,7.19443689499047,7.19443689499047,7.19443689499047,0.508973476715643,0.508973476715643,0.508973476715643,3.06633331521541,3.06633331521541,3.06633331521541,0,0,NaN,NaN
10.06,121.205855864258,-98.4361499275302,-378.382592259247,12.0553412632674,-11.4293944224174,-54.1804375942316,0,0,0,0,0,0,57.5949661579199,57.5949661579199,57.5949661579199,7.20171812144852,7.20171812144852,7.20171812144852,0.508991159058789,0.508991159058789,0.508991159058789,3.06646376140335,3.06646376140335,3.06646376140335,0,0,NaN,NaN
10.08,121.447425518877,-98.6642727798093,-379.466303267783,12.10162419861,-11.3828908054894,-54.1906632593285,0,0,0,0,0,0,57.7291549834595,57.7291549834595,57.7291549834595,7.20900636814811,7.20900636814811,7.20900636814811,0.509008840787672,0.509008840787672,0.509008840787672,3.06659420204238,3.06659420204238,3.06659420204238,0,0,NaN,NaN
10.1,121.689576505284,-98.8914100054339,-380.550132849168,12.1134744421061,-11.3308317569748,-54.1922948791922,0,0,0,0,0,0,57.8634807302908,57.8634807302908,57.8634807302908,7.21630161481628,7.21630161481628,7.21630161481628,0.509026521902355,0.509026521902355,0.509026521902355,3.06672463713323,3.06672463713323,3.06672463713323,0,0,NaN,NaN
10.12,121.932013675584,-99.1175481052309,-381.634051268314,12.1302425878473,-11.2829782227198,-54.1995470353695,0,0,0,0,0,0,57.9979435271347,57.9979435271347,57.9979435271347,7.22360384124157,7.22360384124157,7.22360384124157,0.509044202402904,0.509044202402904,0.509044202402904,3.0668550666766,3.0668550666766,3.0668550666766,0,0,NaN,NaN
10.14,122.174828191163,-99.3426644174571,-382.718103309841,12.1512089700966,-11.2286529999005,-54.205657117309,0,0,0,0,0,0,58.1325435026918,58.1325435026918,58.1325435026918,7.23091302727394,7.23091302727394,7.23091302727394,0.509061882289383,0.509061882289383,0.509061882289383,3.0669854906732,3.0669854906732,3.0669854906732,0,0,NaN,NaN
10.16,122.418010843417,-99.5668214887935,-383.802232945102,12.1670562552735,-11.1870541337463,-54.2073064088277,0,0,0,0,0,0,58.2672807856398,58.2672807856398,58.2672807856398,7.23822915282461,7.23822915282461,7.23822915282461,0.509079561561854,0.509079561561854,0.509079561561854,3.06711590912374,3.06711590912374,3.06711590912374,0,0,NaN,NaN
10.18,122.661637514024,-99.7901083555155,-384.886499873552,12.1956108054049,-11.1416325384542,-54.219386436155,0,0,0,0,0,0,58.4021555046307,58.4021555046307,58.4021555046307,7.24555219786595,7.24555219786595,7.24555219786595,0.509097240220382,0.509097240220382,0.509097240220382,3.06724632202892,3.06724632202892,3.06724632202892,0,0,NaN,NaN
10.2,122.905645178355,-100.012439481809,-385.970891890937,12.2051556277149,-11.0914800909258,-54.2198153023597,0,0,0,0,0,0,58.5371677882887,58.5371677882887,58.5371677882887,7.25288214243138,7.25288214243138,7.25288214243138,0.509114918265031,0.509114918265031,0.509114918265031,3.06737672938946,3.06737672938946,3.06737672938946,0,0,NaN,NaN
10.22,123.149883646366,-100.233736782689,-387.05528517314,12.2186911734436,-11.0382499970895,-54.2195129179829,0,0,0,0,0,0,58.6723177652072,58.6723177652072,58.6723177652072,7.26021896661527,7.26021896661527,7.26021896661527,0.509132595695865,0.509132595695865,0.509132595695865,3.06750713120605,3.06750713120605,3.06750713120605,0,0,NaN,NaN
10.24,123.394446375652,-100.45409042318,-388.1397555714,12.2375817551298,-10.9971140519863,-54.2275269080141,0,0,0,0,0,0,58.8076055639464,58.8076055639464,58.8076055639464,7.26756265057275,7.26756265057275,7.26756265057275,0.509150272512948,0.509150272512948,0.509150272512948,3.0676375274794,3.0676375274794,3.0676375274794,0,0,NaN,NaN
10.26,123.639362178886,-100.673614308371,-389.224314261785,12.253998568241,-10.9552744670624,-54.2283421304809,0,0,0,0,0,0,58.943031313031,58.943031313031,58.943031313031,7.27491317451968,7.27491317451968,7.27491317451968,0.509167948716344,0.509167948716344,0.509167948716344,3.06776791821023,3.06776791821023,3.06776791821023,0,0,NaN,NaN
10.28,123.884572160388,-100.892278117968,-390.308933462823,12.2669995819511,-10.9111064926706,-54.2335779732588,0,0,0,0,0,0,59.0785951409473,59.0785951409473,59.0785951409473,7.28227051873247,7.28227051873247,7.28227051873247,0.509185624306116,0.509185624306116,0.509185624306116,3.06789830339924,3.06789830339924,3.06789830339924,0,0,NaN,NaN
10.3,124.130009013303,-101.110083221483,-391.393612303433,12.276685709534,-10.8694038588558,-54.2343060877624,0,0,0,0,0,0,59.2142971761416,59.2142971761416,59.2142971761416,7.28963466354796,7.28963466354796,7.28963466354796,0.509203299282329,0.509203299282329,0.509203299282329,3.06802868304714,3.06802868304714,3.06802868304714,0,0,NaN,NaN
10.32,124.375659616484,-101.327063694753,-392.478341700894,12.2883746086291,-10.8286434681214,-54.2386336583805,0,0,0,0,0,0,59.3501375470171,59.3501375470171,59.3501375470171,7.29700558936335,7.29700558936335,7.29700558936335,0.509220973645047,0.509220973645047,0.509220973645047,3.06815905715462,3.06815905715462,3.06815905715462,0,0,NaN,NaN
10.34,124.621581151176,-101.543276330712,-393.563136351669,12.3037788605741,-10.7926201277299,-54.2408314190512,0,0,0,0,0,0,59.4861163819315,59.4861163819315,59.4861163819315,7.30438327663603,7.30438327663603,7.30438327663603,0.509238647394333,0.509238647394333,0.509238647394333,3.06828942572241,3.06828942572241,3.06828942572241,0,0,NaN,NaN
10.36,124.867710124515,-101.758729118248,-394.647956814236,12.309118473335,-10.7526586258753,-54.2412148376858,0,0,0,0,0,0,59.6222338091954,59.6222338091954,59.6222338091954,7.31176770588344,7.31176770588344,7.31176770588344,0.509256320530251,0.509256320530251,0.509256320530251,3.0684197887512,3.0684197887512,3.0684197887512,0,0,NaN,NaN
10.38,125.113995028438,-101.973445337184,-395.732782138563,12.3193719189416,-10.7189632677768,-54.2413175949901,0,0,0,0,0,0,59.7584899570693,59.7584899570693,59.7584899570693,7.31915885768304,7.31915885768304,7.31915885768304,0.509273993052865,0.509273993052865,0.509273993052865,3.0685501462417,3.0685501462417,3.0685501462417,0,0,NaN,NaN
10.4,125.360477516479,-102.187492112603,-396.817619022842,12.3288768851647,-10.6857142741211,-54.2423708329293,0,0,0,0,0,0,59.8948849537617,59.8948849537617,59.8948849537617,7.32655671267206,7.32655671267206,7.32655671267206,0.509291664962239,0.509291664962239,0.509291664962239,3.06868049819462,3.06868049819462,3.06868049819462,0,0,NaN,NaN
10.42,125.607119020962,-102.400849312863,-397.902454707674,12.3352735631464,-10.6500057519096,-54.2411976502896,0,0,0,0,0,0,60.0314189274268,60.0314189274268,60.0314189274268,7.33396125154749,7.33396125154749,7.33396125154749,0.509309336258437,0.509309336258437,0.509309336258437,3.06881084461065,3.06881084461065,3.06881084461065,0,0,NaN,NaN
10.44,125.853892829444,-102.613527592213,-398.987285633334,12.3421072850579,-10.6178221830469,-54.2418949156951,0,0,0,0,0,0,60.1680920061622,60.1680920061622,60.1680920061622,7.34137245506588,7.34137245506588,7.34137245506588,0.509327006941522,0.509327006941522,0.509327006941522,3.06894118549052,3.06894118549052,3.06894118549052,0,0,NaN,NaN
10.46,126.100795339592,-102.825590210454,-400.07211962158,12.3481437297263,-10.5884396410378,-54.2415039088723,0,0,0,0,0,0,60.3049043180069,60.3049043180069,60.3049043180069,7.34879030404325,7.34879030404325,7.34879030404325,0.509344677011559,0.509344677011559,0.509344677011559,3.06907152083492,3.06907152083492,3.06907152083492,0,0,NaN,NaN
10.48,126.347815054185,-103.037064359486,-401.156946617932,12.3538277296081,-10.5589752622047,-54.2411957263497,0,0,0,0,0,0,60.441855990939,60.441855990939,60.441855990939,7.35621477935494,7.35621477935494,7.35621477935494,0.509362346468611,0.509362346468611,0.509362346468611,3.06920185064455,3.06920185064455,3.06920185064455,0,0,NaN,NaN
10.5,126.59493381355,-103.247929502576,-402.241769252471,12.3580482068544,-10.5275390467806,-54.241067727503,0,0,0,0,0,0,60.5789471528737,60.5789471528737,60.5789471528737,7.36364586193552,7.36364586193552,7.36364586193552,0.509380015312742,0.509380015312742,0.509380015312742,3.06933217492013,3.06933217492013,3.06933217492013,0,0,NaN,NaN
10.52,126.842128401499,-103.458184884911,-403.326581867041,12.3614105880418,-10.4979991867542,-54.2401937295694,0,0,0,0,0,0,60.7161779316611,60.7161779316611,60.7161779316611,7.37108353277861,7.37108353277861,7.37108353277861,0.509397683544016,0.509397683544016,0.509397683544016,3.06946249366236,3.06946249366236,3.06946249366236,0,0,NaN,NaN
10.54,127.089394315583,-103.667876107794,-404.411383501551,12.3651808203028,-10.4711231015447,-54.2399697213734,0,0,0,0,0,0,60.8535484550842,60.8535484550842,60.8535484550842,7.37852777293682,7.37852777293682,7.37852777293682,0.509415351162496,0.509415351162496,0.509415351162496,3.06959280687194,3.06959280687194,3.06959280687194,0,0,NaN,NaN
10.56,127.336735998441,-103.877028303822,-405.496183251308,12.3689874655822,-10.4440965011812,-54.2400052543787,0,0,0,0,0,0,60.9910588508571,60.9910588508571,60.9910588508571,7.38597856352156,7.38597856352156,7.38597856352156,0.509433018168247,0.509433018168247,0.509433018168247,3.06972311454958,3.06972311454958,3.06972311454958,0,0,NaN,NaN
10.58,127.584134015028,-104.085646900417,-406.580957044786,12.3708141931053,-10.4177631583759,-54.237374093371,0,0,0,0,0,0,61.1287092466226,61.1287092466226,61.1287092466226,7.39343588570294,7.39343588570294,7.39343588570294,0.509450684561332,0.509450684561332,0.509450684561332,3.06985341669598,3.06985341669598,3.06985341669598,0,0,NaN,NaN
10.6,127.831559563244,-104.293745831276,-407.66568023234,12.3717406285169,-10.3921299275083,-54.2349446621046,0,0,0,0,0,0,61.2664997699503,61.2664997699503,61.2664997699503,7.40089972070964,7.40089972070964,7.40089972070964,0.509468350341814,0.509468350341814,0.509468350341814,3.06998371331184,3.06998371331184,3.06998371331184,0,0,NaN,NaN
10.62,128.079019966965,-104.50134899356,-408.750369023208,12.3742997435668,-10.3681863009278,-54.2339344246134,0,0,0,0,0,0,61.404430548335,61.404430548335,61.404430548335,7.40837004982878,7.40837004982878,7.40837004982878,0.509486015509758,0.509486015509758,0.509486015509758,3.07011400439787,3.07011400439787,3.07011400439787,0,0,NaN,NaN
10.64,128.326501881944,-104.708484133501,-409.83505046165,12.3738917543521,-10.3453276931287,-54.2342094195827,0,0,0,0,0,0,61.5425017091943,61.5425017091943,61.5425017091943,7.41584685440578,7.41584685440578,7.41584685440578,0.509503680065227,0.509503680065227,0.509503680065227,3.07024428995478,3.07024428995478,3.07024428995478,0,0,NaN,NaN
10.66,128.573968768678,-104.915144320304,-410.919735837287,12.3727969189918,-10.3206909872012,-54.2343281441718,0,0,0,0,0,0,61.6807133798672,61.6807133798672,61.6807133798672,7.42333011584424,7.42333011584424,7.42333011584424,0.509521344008286,0.509521344008286,0.509521344008286,3.07037456998327,3.07037456998327,3.07037456998327,0,0,NaN,NaN
10.68,128.821416717815,-105.121351956324,-412.004409097243,12.3719979946936,-10.3000726147713,-54.232997851418,0,0,0,0,0,0,61.8190656876117,61.8190656876117,61.8190656876117,7.43081981560582,7.43081981560582,7.43081981560582,0.509539007338996,0.509539007338996,0.509539007338996,3.07050484448404,3.07050484448404,3.07050484448404,0,0,NaN,NaN
10.7,129.06883298783,-105.327148072358,-413.089053859139,12.3696290068717,-10.2795389886094,-54.2314783382216,0,0,0,0,0,0,61.9575587596034,61.9575587596034,61.9575587596034,7.43831593521007,7.43831593521007,7.43831593521007,0.509556670057423,0.509556670057423,0.509556670057423,3.07063511345779,3.07063511345779,3.07063511345779,0,0,NaN,NaN
10.72,129.316220678115,-105.532519618385,-414.173664635199,12.3691400216334,-10.2576156141172,-54.2295992677156,0,0,0,0,0,0,62.0961927229332,62.0961927229332,62.0961927229332,7.44581845623435,7.44581845623435,7.44581845623435,0.50957433216363,0.50957433216363,0.50957433216363,3.07076537690524,3.07076537690524,3.07076537690524,0,0,NaN,NaN
10.74,129.563588637603,-105.737469638711,-415.258250235619,12.3676559271465,-10.2373864184669,-54.2289607742641,0,0,0,0,0,0,62.2349677046063,62.2349677046063,62.2349677046063,7.45332736031365,7.45332736031365,7.45332736031365,0.509591993657681,0.509591993657681,0.509591993657681,3.07089563482707,3.07089563482707,3.07089563482707,0,0,NaN,NaN
10.76,129.810922199408,-105.942030674583,-416.342805882742,12.3657002533763,-10.2187171687064,-54.2266039380988,0,0,0,0,0,0,62.3738838315393,62.3738838315393,62.3738838315393,7.46084262914049,7.46084262914049,7.46084262914049,0.509609654539638,0.509609654539638,0.509609654539638,3.071025887224,3.071025887224,3.071025887224,0,0,NaN,NaN
10.78,130.058220191454,-106.146209515283,-417.427311170552,12.3640989511568,-10.199166901338,-54.2239248428799,0,0,0,0,0,0,62.5129412305596,62.5129412305596,62.5129412305596,7.46836424446478,7.46836424446478,7.46836424446478,0.509627314809567,0.509627314809567,0.509627314809567,3.07115613409673,3.07115613409673,3.07115613409673,0,0,NaN,NaN
10.8,130.305461141972,-106.350001896576,-418.511786066588,12.3599961006143,-10.1800712279919,-54.2235647606919,0,0,0,0,0,0,62.6521400284029,62.6521400284029,62.6521400284029,7.47589218809368,7.47589218809368,7.47589218809368,0.50964497446753,0.50964497446753,0.50964497446753,3.07128637544595,3.07128637544595,3.07128637544595,0,0,NaN,NaN
10.82,130.552650138723,-106.553431792585,-419.596243051139,12.3589035744895,-10.1629183728342,-54.222133694376,0,0,0,0,0,0,62.7914803517116,62.7914803517116,62.7914803517116,7.48342644189145,7.48342644189145,7.48342644189145,0.509662633513592,0.509662633513592,0.509662633513592,3.07141661127239,3.07141661127239,3.07141661127239,0,0,NaN,NaN
10.84,130.799798665266,-106.75652844518,-420.680679917457,12.3559490798129,-10.1467468867337,-54.2215529374375,0,0,0,0,0,0,62.9309623270337,62.9309623270337,62.9309623270337,7.49096698777935,7.49096698777935,7.49096698777935,0.509680291947815,0.509680291947815,0.509680291947815,3.07154684157672,3.07154684157672,3.07154684157672,0,0,NaN,NaN
10.86,131.04687088493,-106.959282977523,-421.765078761554,12.3512728866604,-10.1287063475448,-54.2183314723205,0,0,0,0,0,0,63.0705860808202,63.0705860808202,63.0705860808202,7.49851380773551,7.49851380773551,7.49851380773551,0.509697949770263,0.509697949770263,0.509697949770263,3.07167706635967,3.07167706635967,3.07167706635967,0,0,NaN,NaN
10.88,131.293867785172,-107.161687811236,-422.849415058297,12.3484171375196,-10.1117770237441,-54.215298202005,0,0,0,0,0,0,63.2103517394243,63.2103517394243,63.2103517394243,7.50606688379474,7.50606688379474,7.50606688379474,0.509715606981,0.509715606981,0.509715606981,3.07180728562193,3.07180728562193,3.07180728562193,0,0,NaN,NaN
10.9,131.540793373602,-107.363740720037,-423.933706365471,12.344141705464,-10.0935138563603,-54.213832515371,0,0,0,0,0,0,63.3502594290993,63.3502594290993,63.3502594290993,7.51362619804845,7.51362619804845,7.51362619804845,0.50973326358009,0.50973326358009,0.50973326358009,3.0719374993642,3.0719374993642,3.0719374993642,0,0,NaN,NaN
10.92,131.787613216969,-107.565454503591,-425.017975423868,12.3378426312578,-10.0778644990589,-54.2130733242764,0,0,0,0,0,0,63.4903092759973,63.4903092759973,63.4903092759973,7.52119173264451,7.52119173264451,7.52119173264451,0.509750919567596,0.509750919567596,0.509750919567596,3.07206770758718,3.07206770758718,3.07206770758718,0,0,NaN,NaN
10.94,132.034303792243,-107.766851709288,-426.102222817322,12.3312148960847,-10.061856070646,-54.2116660211029,0,0,0,0,0,0,63.6305014061675,63.6305014061675,63.6305014061675,7.52876346978706,7.52876346978706,7.52876346978706,0.509768574943582,0.509768574943582,0.509768574943582,3.07219791029158,3.07219791029158,3.07219791029158,0,0,NaN,NaN
10.96,132.280856459064,-107.967915612458,-427.186442241995,12.3240517860495,-10.0445342462799,-54.2102764462636,0,0,0,0,0,0,63.7708359455545,63.7708359455545,63.7708359455545,7.53634139173645,7.53634139173645,7.53634139173645,0.50978622970811,0.50978622970811,0.50978622970811,3.0723281074781,3.0723281074781,3.0723281074781,0,0,NaN,NaN
10.98,132.527276613186,-108.168652110619,-428.270635840934,12.3179636261438,-10.0291155698403,-54.2090834475901,0,0,0,0,0,0,63.911313019997,63.911313019997,63.911313019997,7.54392548080905,7.54392548080905,7.54392548080905,0.509803883861245,0.509803883861245,0.509803883861245,3.07245829914744,3.07245829914744,3.07245829914744,0,0,NaN,NaN
11,132.773555763087,-108.369083265426,-429.354802735962,12.3099513639557,-10.0139999108747,-54.2076060551912,0,0,0,0,0,0,64.0519327552264,64.0519327552264,64.0519327552264,7.55151571937714,7.55151571937714,7.55151571937714,0.50982153740305,0.50982153740305,0.50982153740305,3.07258848530029,3.07258848530029,3.07258848530029,0,0,NaN,NaN
11.02,133.019696349566,-108.569221777581,-430.438925594296,12.3041072839087,-9.99985130462422,-54.2046797782202,0,0,0,0,0,0,64.1926952768649,64.1926952768649,64.1926952768649,7.55911208986876,7.55911208986876,7.55911208986876,0.509839190333589,0.509839190333589,0.509839190333589,3.07271866593737,3.07271866593737,3.07271866593737,0,0,NaN,NaN
11.04,133.265723982222,-108.769093533696,-431.522997171756,12.2986559817626,-9.98732430689397,-54.2024779678531,0,0,0,0,0,0,64.3336007104243,64.3336007104243,64.3336007104243,7.56671457476758,7.56671457476758,7.56671457476758,0.509856842652925,0.509856842652925,0.509856842652925,3.07284884105938,3.07284884105938,3.07284884105938,0,0,NaN,NaN
